file,tag,step,value,wall_time
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1480,0.0036220294423401356,1788163230.4398983
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1490,0.006024107802659273,1788163333.2728798
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1500,0.007550205569714308,1788163424.1490257
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1510,0.003744117682799697,1788163534.5287206
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1520,0.004117798991501331,1788163640.3760102
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1530,0.00382522726431489,1788163720.767266
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1540,0.003287775907665491,1788163795.6385925
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1550,0.003032510168850422,1788163879.2626483
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1560,0.0055252555757761,1788163980.6101248
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1570,0.002570228185504675,1788164085.5862157
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1580,0.006893880199640989,1788164169.4601104
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1590,0.0026318510062992573,1788164279.9982002
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1600,0.0026832264848053455,1788164386.8194108
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1610,0.004702409729361534,1788164466.1019282
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1620,0.007369515020400286,1788164551.8558652
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1630,0.003772507421672344,1788164654.050351
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1640,0.003927358891814947,1788164742.7795737
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1650,0.00326911429874599,1788164849.3315418
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1660,0.0035096928477287292,1788164941.0677178
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1670,0.003195993136614561,1788165018.4759176
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1680,0.008689469657838345,1788165099.3123317
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1690,0.0038450409192591906,1788165192.429086
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1700,0.0028290050104260445,1788165285.2512631
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1710,0.004601828288286924,1788165382.2796164
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment,1720,0.004425808321684599,1788165484.1834366
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,10,6.5188860389753245e-06,1788149359.6553464
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,20,6.591993951587938e-06,1788149444.6238198
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,30,6.941614628885873e-06,1788149546.7183628
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,40,1.1098714821855538e-05,1788149643.356623
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,50,1.1450238162069581e-05,1788149736.0073588
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,60,3.3132379030575976e-05,1788149822.5877953
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,70,3.4078748285537586e-05,1788149930.1052089
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,80,1.8196475139120594e-05,1788150017.0761104
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,90,5.081181006971747e-05,1788150107.8703856
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,100,4.644865111913532e-05,1788150199.8095934
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,110,5.0996295613003895e-05,1788150301.2560616
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,120,3.0416746085393243e-05,1788150402.7791424
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,130,4.217255627736449e-05,1788150482.7370749
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,140,4.911592623102479e-05,1788150583.6512034
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,150,7.839352474547923e-05,1788150680.0669794
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,160,6.398907135007903e-05,1788150781.7833564
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,170,6.212065636646003e-05,1788150892.8225958
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,180,0.00010234920773655176,1788150975.099332
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,190,7.031743007246405e-05,1788151052.9855416
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,200,4.905142486677505e-05,1788151137.4034162
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,210,7.470410491805524e-05,1788151229.073742
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,220,6.619983469136059e-05,1788151323.4884338
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,230,7.150326564442366e-05,1788151427.592017
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,240,0.00011333021393511444,1788151527.0751739
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,250,0.00014004309196025133,1788151611.4749477
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,260,0.00014614051906391978,1788151684.8246157
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,270,9.695607877802104e-05,1788151780.1582372
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,280,0.00011329106928315014,1788151878.7066386
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,290,0.00016517224139533937,1788151965.457568
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,300,0.00014526923769153655,1788152044.4990025
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,310,0.00019728904590010643,1788152141.2965708
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,320,0.0001526086125522852,1788152233.9172597
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,330,0.00011798493505921215,1788152340.9129145
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,340,0.00012205833627376705,1788152434.6999614
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,350,0.00010392898548161611,1788152531.8693893
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,360,0.00016535464965272695,1788152617.2732742
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,370,0.00020017821225337684,1788152709.0028267
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,380,8.464764687232673e-05,1788152807.9737713
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,390,0.00015055006952024996,1788152886.0938613
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,400,0.00015696206537541002,1788153004.0428886
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,410,0.00011435367923695594,1788153096.6866689
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,420,0.0001306412450503558,1788153200.26987
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,430,0.00013165977725293487,1788153279.6537545
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,440,0.00011481667752377689,1788153358.7865982
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,450,0.00018625867960508913,1788153452.8967116
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,460,0.00011920031829504296,1788153546.5965748
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,470,0.00014812176232226193,1788153635.5188305
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,480,0.00015703399549238384,1788153721.5907733
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,490,0.00022908984101377428,1788153812.6315148
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,500,0.0002631251118145883,1788153910.6150894
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,510,0.0001638455141801387,1788154000.3609989
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,520,0.00013618453522212803,1788154091.8275034
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,530,0.00033699171035550535,1788154197.0291576
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,540,0.00023375439923256636,1788154293.8764236
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,550,0.0002395144256297499,1788154391.9020147
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,560,0.00024836036027409136,1788154471.7960505
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,570,0.00021313593606464565,1788154559.8205729
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,580,0.00014820143405813724,1788154652.9140897
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,590,0.00016770415822975338,1788154759.8383894
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,600,0.00013500651402864605,1788154850.2218926
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,610,0.0002754218876361847,1788154936.1697946
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,620,0.0001169666793430224,1788155017.379765
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,630,0.00022678295499645174,1788155103.9711208
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,640,0.00018860070849768817,1788155203.6978796
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,650,0.00022377523418981582,1788155284.9512613
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,660,0.00012137774319853634,1788155406.1282544
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,670,0.00011816858022939414,1788155500.0041888
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,680,0.0001459546183468774,1788155596.429259
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,690,0.00016234492068178952,1788155682.6872675
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,700,0.00015842216089367867,1788155773.2739205
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,710,0.00012305456039030105,1788155870.855261
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,720,0.00018236821051687002,1788155970.2144728
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,730,0.00012197342584840953,1788156072.577367
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,740,0.00017274975834880024,1788156155.2378592
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,750,0.00015027813788037747,1788156249.5563564
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,760,0.00018674848251976073,1788156351.0747027
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,770,0.00010626093717291951,1788156448.5679715
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,780,0.00026030922890640795,1788156535.9733803
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,790,0.00024830817710608244,1788156639.745505
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,800,0.0001305619953200221,1788156748.4575238
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,810,0.00014289520913735032,1788156844.530124
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,820,0.0001724931935314089,1788156948.260229
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,830,0.00033054419327527285,1788157040.3835914
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,840,0.0001910311111714691,1788157134.4896917
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,850,0.0001823940547183156,1788157241.554398
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,860,0.00016842882905621082,1788157332.5168202
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,870,0.0002655973075889051,1788157437.3419173
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,880,0.00016633456107228994,1788157517.9735637
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,890,0.00019506510579958558,1788157629.627197
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,900,0.00021572396508418024,1788157725.4169183
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,910,0.0003348044119775295,1788157821.896411
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,920,0.00014572009968105704,1788157920.734365
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,930,0.0003959088062401861,1788158024.380996
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,940,0.00028308224864304066,1788158122.638799
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,950,0.00023262479226104915,1788158212.078137
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,960,0.00018950669618789107,1788158306.6457732
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,970,0.0003027355414815247,1788158406.3124473
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,980,0.00014267663937062025,1788158511.4211824
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,990,0.0002528219483792782,1788158600.7572813
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1000,0.0002558096020948142,1788158694.9787714
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1010,0.00015990801330190152,1788158800.5602152
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1020,0.0001505937980255112,1788158882.8926325
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1030,0.0002426029823254794,1788158962.99018
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1040,0.00010399821621831506,1788159050.815907
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1050,0.000218825793126598,1788159165.2132523
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1060,0.00015753635670989752,1788159264.2762365
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1070,0.00012154335854575038,1788159349.5593038
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1080,0.00020789285190403461,1788159432.0780988
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1090,0.000287895294604823,1788159534.4610248
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1100,0.0001670130150159821,1788159626.4279394
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1110,0.0002830559969879687,1788159720.2180643
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1120,0.00011777228792198002,1788159823.000493
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1130,0.00016512058209627867,1788159894.3236165
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1140,0.00013058478361926973,1788159980.2217314
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1150,0.000236945430515334,1788160072.7622874
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1160,0.00033022603020071983,1788160180.747929
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1170,0.0002252707490697503,1788160274.5532563
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1180,0.00013690709602087736,1788160383.905628
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1190,0.0002872886252589524,1788160478.8593528
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1200,0.00015899338177405298,1788160563.2493064
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1210,0.00010932429722743109,1788160667.4314213
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1220,0.0002237463486380875,1788160772.532586
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1230,0.00013460383343044668,1788160868.2134666
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1240,0.0001513258321210742,1788160964.5653362
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1250,0.00012152627459727228,1788161060.3051472
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1260,0.00013941354700364172,1788161152.5137553
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1270,0.00023989267356228083,1788161248.3685906
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1280,0.0002609931689221412,1788161338.4166715
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1290,0.0002417638897895813,1788161439.286897
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1300,0.0001911338185891509,1788161525.286826
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1310,0.00017848503193818033,1788161631.8130803
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1320,0.00024238774494733661,1788161729.7934842
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1330,0.0001484781678300351,1788161816.9998298
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1340,0.000393795024137944,1788161901.6009247
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1350,0.00012509169755503535,1788161995.3422036
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1360,0.0002963511215057224,1788162100.3393025
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1370,0.0001500854268670082,1788162185.9329917
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1380,0.0002496843517292291,1788162278.270452
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1390,0.0002915334771387279,1788162368.762381
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1400,0.0002996000985149294,1788162454.5665693
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1410,0.00018098442524205893,1788162570.950065
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1420,0.00015177379827946424,1788162670.9672492
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1430,0.00013674402725882828,1788162749.5842803
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1440,0.0001308034115936607,1788162861.4182298
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1450,0.00018723470566328615,1788162946.0773268
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1460,0.00021270502475090325,1788163040.591425
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1470,0.00021134702546987683,1788163142.9654005
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1480,0.00018110148084815592,1788163230.4401357
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1490,0.0003012053784914315,1788163333.2731352
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1500,0.0003775102668441832,1788163424.1492612
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1510,0.00018720587831921875,1788163534.528945
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1520,0.00020588994084391743,1788163640.3762343
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1530,0.0001912613515742123,1788163720.7675922
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1540,0.00016438879538327456,1788163795.638912
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1550,0.0001516255142632872,1788163879.2628648
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1560,0.00027626275550574064,1788163980.6105454
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1570,0.0001285114121856168,1788164085.586573
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1580,0.0003446940390858799,1788164169.4603343
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1590,0.00013159256195649505,1788164279.9983964
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1600,0.00013416132424026728,1788164386.8197029
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1610,0.00023512050393037498,1788164466.1021721
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1620,0.0003684757393784821,1788164551.8561995
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1630,0.00018862538854591548,1788164654.0507047
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1640,0.0001963679533218965,1788164742.7798405
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1650,0.00016345572657883167,1788164849.3317978
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1660,0.0001754846452968195,1788164941.068061
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1670,0.0001597996597411111,1788165018.4761164
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1680,0.0004344735061749816,1788165099.3126912
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1690,0.00019225204596295953,1788165192.4294548
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1700,0.00014145024761091918,1788165285.2516787
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1710,0.0002300914202351123,1788165382.2798898
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_alignment_weighted,1720,0.00022129042190499604,1788165484.1836839
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,10,0.006791695021092892,1788149359.6562452
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,20,0.002942783758044243,1788149444.6242542
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,30,0.0023852556478232145,1788149546.7188022
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,40,0.0028899102471768856,1788149643.3570993
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,50,0.0023117694072425365,1788149736.0077918
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,60,0.005542026832699776,1788149822.588226
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,70,0.004842795431613922,1788149930.105749
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,80,0.0023270887322723866,1788150017.0765376
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,90,0.00567171536386013,1788150107.8708162
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,100,0.004697147291153669,1788150199.809943
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,110,0.004614172503352165,1788150301.2565393
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,120,0.0026383809745311737,1788150402.779583
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,130,0.0033081171568483114,1788150482.7375462
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,140,0.0032784612849354744,1788150583.6517127
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,150,0.005138402339071035,1788150680.0673885
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,160,0.003986594267189503,1788150781.7837756
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,170,0.003742411732673645,1788150892.8230665
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,180,0.005641371943056583,1788150975.099763
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,190,0.0038435040041804314,1788151052.9859874
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,200,0.0024668467231094837,1788151137.4039857
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,210,0.0035834917798638344,1788151229.0741704
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,220,0.0030562696047127247,1788151323.4925115
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,230,0.0031232130713760853,1788151427.5924377
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,240,0.004737411625683308,1788151527.0756102
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,250,0.005831306800246239,1788151611.4753628
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,260,0.00568508543074131,1788151684.8250718
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,270,0.0035679428838193417,1788151780.15864
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,280,0.003778352402150631,1788151878.7071385
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,290,0.005640675313770771,1788151965.457993
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,300,0.004839388653635979,1788152044.499418
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,310,0.006102372892200947,1788152141.2970808
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,320,0.004717619623988867,1788152233.9177334
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,330,0.003584250807762146,1788152340.9134445
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,340,0.0035853851586580276,1788152434.7003965
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,350,0.002954281633719802,1788152531.8698304
events.out.tfevents.1788149260.VCM15.612366.0,train/loss_feature_backward,360,0.00457577733322978,1788152617.273734
